RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,LAT,LON,PRICE_PER_SQM,PRICE_PER_PYEONG
2026,11500,강서구,10100,염창동,1,대지,298,0,일신건영휴먼빌,2026-02-10,109000,84.93,0.0,10.0,,,2004,아파트,중개거래,서울 강서구,37.5521253803936,126.873427807174,1283.4,4242.7
2026,11380,은평구,11400,진관동,1,대지,81,0,우물골2단지두산위브(245~255동)BL2-6,2026-02-10,111000,101.42,0.0,4.0,,,2009,아파트,중개거래,서울 은평구,37.6352331401596,126.924112226405,1094.5,3618.0
2026,11500,강서구,10200,등촌동,1,대지,688,0,주공3,2026-02-10,102000,58.14,0.0,12.0,,,1995,아파트,중개거래,서울 강서구,37.5616418349754,126.841111422493,1754.4,5799.6
2026,11560,영등포구,11100,당산동1가,1,대지,457,0,신동아파밀리에,2026-02-10,108000,59.4,0.0,13.0,,20260330.0,2008,아파트,중개거래,서울 영등포구,37.519786915481,126.900391525962,1818.2,6010.5
2026,11170,용산구,12200,문배동,1,대지,17,1,지오베르크,2026-02-10,127000,84.99,0.0,6.0,,,2004,아파트,중개거래,서울 용산구,37.5374406133468,126.967361865028,1494.3,4939.8
2026,11530,구로구,10200,구로동,1,대지,1261,0,일신건영,2026-02-10,68000,59.97,0.0,16.0,,,1998,아파트,중개거래,서울 구로구,37.5036640700126,126.885748587163,1133.9,3748.4
2026,11470,양천구,10100,신정동,1,대지,990,16,제일에비앙101동,2026-02-10,81000,82.32,0.0,6.0,,,2004,아파트,중개거래,서울 양천구,37.525113520736,126.862795131895,984.0,3252.8
2026,11350,노원구,10500,상계동,1,대지,463,0,상계신동아,2026-02-10,55900,84.99,0.0,13.0,,,1995,아파트,중개거래,서울 노원구,37.6674019609175,127.067519070185,657.7,2174.3
2026,11590,동작구,10700,사당동,1,대지,1138,0,삼호그린,2026-02-10,82500,59.96,0.0,10.0,,,1999,아파트,중개거래,서울 동작구,37.4860478279044,126.965319490538,1375.9,4548.5
2026,11110,종로구,18700,무악동,1,대지,60,0,인왕산아이파크,2026-02-10,163500,114.931,0.0,2.0,,,2008,아파트,중개거래,서울 종로구,37.5770012392237,126.95744531003,1422.6,4702.8
2026,11500,강서구,10100,염창동,1,대지,245,1,이너스내안에201동,2026-02-10,84000,84.72,0.0,5.0,,,2006,아파트,중개거래,서울 강서구,37.5540619479456,126.870404219284,991.5,3277.7
2026,11440,마포구,10400,도화동,1,대지,82,0,우성,2026-02-10,158000,68.94,0.0,5.0,,,1991,아파트,중개거래,서울 마포구,37.5363678259177,126.947063641704,2291.8,7576.4
2026,11350,노원구,10200,월계동,1,대지,13,0,삼호3,2026-02-10,110000,59.22,0.0,9.0,,,1986,아파트,중개거래,서울 노원구,37.6244655609391,127.065322271669,1857.5,6140.4
2026,11530,구로구,10700,개봉동,1,대지,471,0,삼호,2026-02-10,66000,59.86,0.0,14.0,,,1996,아파트,중개거래,"경기 양평군, 서울 구로구",37.4943248911439,126.857266745291,1102.6,3644.9
2026,11380,은평구,10900,신사동,1,대지,372,0,응암역효성해링턴플레이스,2026-02-10,94000,84.99,0.0,4.0,,,2019,아파트,중개거래,서울 은평구,37.5977171428802,126.908803517148,1106.0,3656.2
2026,11380,은평구,10900,신사동,1,대지,372,0,응암역효성해링턴플레이스,2026-02-10,81000,71.93,0.0,5.0,,,2019,아파트,중개거래,서울 은평구,37.5977171428802,126.908803517148,1126.1,3722.6
2026,11440,마포구,10400,도화동,1,대지,82,0,우성,2026-02-10,193000,128.315,0.0,2.0,,,1991,아파트,중개거래,서울 마포구,37.5363678259177,126.947063641704,1504.1,4972.3
2026,11530,구로구,10800,오류동,1,대지,340,0,삼천리,2026-02-10,59500,59.73,0.0,18.0,,,1998,아파트,중개거래,서울 구로구,37.4925635132182,126.839371158542,996.1,3293.1
2026,11530,구로구,10100,신도림동,1,대지,290,0,미성,2026-02-10,96500,83.67,0.0,7.0,,,1987,아파트,중개거래,서울 구로구,37.5073342560063,126.876471231181,1153.3,3812.7
2026,11260,중랑구,10300,중화동,1,대지,207,12,미영리치타운103,2026-02-10,72000,84.9,0.0,9.0,,,2006,아파트,중개거래,서울 중랑구,37.5951727228135,127.078437288343,848.1,2803.5
2026,11440,마포구,10400,도화동,1,대지,82,0,우성,2026-02-10,205000,141.515,0.0,6.0,,,1991,아파트,중개거래,서울 용산구,37.5363678259177,126.947063641704,1448.6,4788.8
2026,11560,영등포구,13300,대림동,1,대지,696,0,우성1,2026-02-10,59500,52.07,0.0,5.0,,,1985,아파트,중개거래,서울 영등포구,37.495536270806,126.900586695699,1142.7,3777.5
2026,11230,동대문구,10700,청량리동,1,대지,235,1,미주,2026-02-10,168000,137.46,0.0,9.0,,,1978,아파트,중개거래,서울 동대문구,37.5840013582663,127.046766367893,1222.2,4040.2
2026,11560,영등포구,13300,대림동,1,대지,696,0,우성1,2026-02-10,84000,83.59,0.0,2.0,,,1985,아파트,중개거래,서울 영등포구,37.495536270806,126.900586695699,1004.9,3322.0
2026,11320,도봉구,10600,방학동,1,대지,507,0,우성아파트1,2026-02-10,48000,83.85,0.0,8.0,,,1992,아파트,중개거래,서울 도봉구,37.6580383072687,127.023857206994,572.5,1892.4
2026,11650,서초구,10700,반포동,1,대지,20,43,반포자이,2026-02-10,770000,194.515,0.0,19.0,,,2009,아파트,중개거래,서울 서초구,37.5063518132638,127.011034636758,3958.6,13086.2
2026,11170,용산구,12700,용산동5가,1,대지,24,0,용산파크타워(24-0),2026-02-10,348000,124.8,0.0,31.0,,,2009,아파트,중개거래,"서울 영등포구, 서울 용산구",37.5242745211479,126.970684689419,2788.5,9218.1
2026,11740,강동구,10900,천호동,1,대지,305,0,중앙하이츠,2026-02-10,87000,84.99,0.0,1.0,,,1998,아파트,중개거래,서울 강동구,37.5474244793634,127.130004003501,1023.6,3384.0
2026,11500,강서구,10900,방화동,1,대지,839,0,방화그린,2026-02-10,36000,33.6,0.0,11.0,,,1993,아파트,중개거래,서울 강서구,37.5747821264629,126.818960346599,1071.4,3541.9
2026,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),2026-02-10,48000,59.39,0.0,2.0,,20260212.0,1988,아파트,중개거래,서울 노원구,37.6687833155991,127.053725187886,808.2,2671.8
2026,11305,강북구,10100,미아동,1,대지,461,0,송천센트레빌,2026-02-10,98000,59.818,0.0,7.0,,,2010,아파트,중개거래,"경기 수원시 장안구, 서울 강북구",37.6127523875236,127.025814365129,1638.3,5415.9
2026,11560,영등포구,12300,문래동5가,1,대지,14,0,문래두산위브,2026-02-10,100000,65.46,0.0,12.0,,,1988,아파트,중개거래,서울 영등포구,37.5168756500972,126.885817922217,1527.7,5050.1
2026,11350,노원구,10500,상계동,1,대지,670,0,상계주공9(고층),2026-02-10,61000,58.01,0.0,9.0,,,1988,아파트,중개거래,서울 노원구,37.6629791595786,127.059974680305,1051.5,3476.2
2026,11380,은평구,10400,갈현동,1,대지,538,0,미미,2026-02-10,57000,59.595,0.0,7.0,,,1997,아파트,중개거래,서울 은평구,37.6189925230757,126.913538710261,956.5,3161.8
2026,11470,양천구,10200,목동,1,대지,925,0,목동신시가지7,2026-02-10,250000,59.39,0.0,2.0,,,1986,아파트,중개거래,서울 양천구,37.5288232909409,126.867840519363,4209.5,13915.6
2026,11350,노원구,10500,상계동,1,대지,720,0,상계주공6(고층),2026-02-10,76000,59.28,0.0,11.0,,,1988,아파트,중개거래,서울 노원구,37.6537976139077,127.064748595375,1282.1,4238.2
2026,11350,노원구,10600,중계동,1,대지,369,0,주공2,2026-02-10,34000,44.52,0.0,3.0,,,1992,아파트,중개거래,서울 노원구,37.6568915639532,127.078983583783,763.7,2524.6
2026,11530,구로구,11100,천왕동,1,대지,280,0,천왕연지타운1단지,2026-02-10,85000,84.98,0.0,3.0,,,2013,아파트,중개거래,서울 구로구,37.4863835703857,126.840081687518,1000.2,3306.6
2026,11350,노원구,10500,상계동,1,대지,720,0,상계주공6(고층),2026-02-10,53800,41.3,0.0,13.0,,,1988,아파트,중개거래,서울 노원구,37.6537976139077,127.064748595375,1302.7,4306.3
2026,11350,노원구,10500,상계동,1,대지,749,5,상계주공4(고층),2026-02-10,47200,41.3,0.0,11.0,,,1988,아파트,중개거래,서울 노원구,37.6500654838418,127.062217257976,1142.9,3778.0
2026,11350,노원구,10600,중계동,1,대지,502,1,중계그린1단지,2026-02-10,52000,44.1,0.0,1.0,,,1990,아파트,중개거래,서울 노원구,37.6443713328952,127.063281683752,1179.1,3898.0
2026,11350,노원구,10500,상계동,1,대지,730,2,상계주공3(고층),2026-02-10,100000,73.94,0.0,7.0,,,1987,아파트,중개거래,서울 노원구,37.6523851714328,127.060626929817,1352.4,4470.9
2026,11230,동대문구,10500,답십리동,1,대지,1002,0,청계한신휴플러스,2026-02-10,148000,84.73,0.0,20.0,,,2010,아파트,중개거래,서울 동대문구,37.5723553121327,127.046019329585,1746.7,5774.3
2026,11320,도봉구,10700,창동,1,대지,27,0,주공19단지(창동리버타운),2026-02-10,80500,59.39,0.0,3.0,,,1988,아파트,중개거래,서울 도봉구,37.6492614170598,127.0508054847,1355.4,4480.8
2026,11350,노원구,10400,하계동,1,대지,284,0,청구,2026-02-10,74500,70.69,0.0,9.0,,,1988,아파트,중개거래,서울 노원구,37.6378661643059,127.06870677712,1053.9,3484.0
2026,11320,도봉구,10700,창동,1,대지,38,0,주공17단지,2026-02-10,30400,36.34,0.0,4.0,,,1989,아파트,중개거래,서울 도봉구,37.6442064819292,127.05338274179,836.5,2765.4
2026,11350,노원구,10400,하계동,1,대지,284,0,청구,2026-02-10,76000,70.69,0.0,14.0,,,1988,아파트,중개거래,서울 노원구,37.6378661643059,127.06870677712,1075.1,3554.1
2026,11530,구로구,10200,구로동,1,대지,1269,0,중앙하이츠(1269),2026-02-10,73000,59.73,0.0,3.0,,,2001,아파트,중개거래,서울 구로구,37.4988452187698,126.880552645833,1222.2,4040.2
2026,11350,노원구,10500,상계동,1,대지,730,2,상계주공3(고층),2026-02-10,54500,38.0,0.0,8.0,,,1987,아파트,중개거래,서울 노원구,37.6523851714328,127.060626929817,1434.2,4741.2
2026,11410,서대문구,11700,연희동,1,대지,738,0,임광,2026-02-10,75000,59.96,0.0,10.0,,,1999,아파트,중개거래,서울 서대문구,37.5651873431789,126.927122833211,1250.8,4135.0
2026,11530,구로구,10200,구로동,1,대지,685,222,주공1,2026-02-10,105000,83.805,0.0,9.0,,,1986,아파트,중개거래,서울 구로구,37.4935973219516,126.875504296971,1252.9,4141.8
2026,11350,노원구,10500,상계동,1,대지,1256,0,은빛2단지,2026-02-10,58000,59.95,0.0,14.0,,,1998,아파트,중개거래,서울 노원구,37.6799630377746,127.053504710908,967.5,3198.3
2026,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),2026-02-10,51000,59.39,0.0,15.0,,,1988,아파트,중개거래,"경기 양주시, 서울 노원구",37.6687833155991,127.053725187886,858.7,2838.8
2026,11470,양천구,10100,신정동,1,대지,312,0,목동신시가지9,2026-02-10,235000,71.37,0.0,9.0,,,1987,아파트,중개거래,서울 양천구,37.5185420579875,126.862404579736,3292.7,10885.0
2026,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),2026-02-10,48000,59.39,0.0,2.0,,,1988,아파트,중개거래,서울 노원구,37.6687833155991,127.053725187886,808.2,2671.8
2026,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),2026-02-10,53000,59.39,0.0,12.0,,,1988,아파트,중개거래,서울 노원구,37.6687833155991,127.053725187886,892.4,2950.1
2026,11350,노원구,10400,하계동,1,대지,284,0,청구,2026-02-10,88500,84.97,0.0,14.0,,,1988,아파트,중개거래,서울 노원구,37.6378661643059,127.06870677712,1041.5,3443.1
2026,11350,노원구,10500,상계동,1,대지,626,0,상계주공14(고층),2026-02-10,49500,49.94,0.0,8.0,,,1989,아파트,중개거래,서울 노원구,37.6691340218574,127.057453609395,991.2,3276.7
2026,11350,노원구,10500,상계동,1,대지,626,0,상계주공14(고층),2026-02-10,51000,49.94,0.0,14.0,,,1989,아파트,중개거래,서울 노원구,37.6691340218574,127.057453609395,1021.2,3376.0
2026,11350,노원구,10300,공릉동,1,대지,714,0,삼익4단지아파트,2026-02-10,53800,59.04,0.0,9.0,,,1994,아파트,중개거래,"경기 의정부시, 서울 노원구",37.6298798919633,127.071927285529,911.2,3012.4
2026,11560,영등포구,12200,문래동4가,1,대지,43,0,문래동삼환,2026-02-10,97800,59.85,0.0,1.0,,,2001,아파트,중개거래,서울 구로구,37.5137696079608,126.88949840102,1634.1,5401.9
2026,11305,강북구,10300,수유동,1,대지,710,15,백두골드,2026-02-10,31300,65.79,0.0,6.0,,,2003,아파트,중개거래,서울 강북구,37.6480373385542,127.021845748919,475.8,1572.7
2026,11740,강동구,11000,강일동,1,대지,72,0,힐스테이트리슈빌강일,2026-02-10,150000,101.395,0.0,13.0,,,2023,아파트,중개거래,경기 하남시,37.573569789274,127.174613148459,1479.4,4890.5
2026,11470,양천구,10200,목동,1,대지,925,0,목동신시가지7,2026-02-10,250000,59.39,0.0,2.0,,20260309.0,1986,아파트,중개거래,서울 양천구,37.5288232909409,126.867840519363,4209.5,13915.6
2026,11380,은평구,10100,수색동,1,대지,419,0,DMCSK뷰아이파크포레,2026-02-10,109000,59.96,0.0,7.0,,,2025,아파트,중개거래,서울 은평구,37.5864152915636,126.892638369338,1817.9,6009.5
2026,11440,마포구,12600,중동,1,대지,390,0,DMC마포청구아파트,2026-02-10,108500,84.6,0.0,10.0,,,1994,아파트,중개거래,"서울 서대문구, 서울 용산구",37.5740531394105,126.901873208452,1282.5,4239.7
2026,11440,마포구,12700,상암동,1,대지,1618,0,DMC상암센트럴파크2단지,2026-02-10,89000,51.98,0.0,12.0,,,2009,아파트,중개거래,서울 마포구,37.5749303723564,126.897036147318,1712.2,5660.2
2026,11560,영등포구,13300,대림동,1,대지,1101,7,G밸리소홈,2026-02-10,13000,16.1,0.0,11.0,,,2018,아파트,중개거래,서울 영등포구,37.4865912720053,126.900182794019,807.5,2669.3
2026,11410,서대문구,12000,남가좌동,1,대지,389,0,DMC에코자이,2026-02-10,130000,72.845,0.0,18.0,,,2019,아파트,직거래,,37.5771753939051,126.919159886739,1784.6,5899.5
2026,11410,서대문구,12000,남가좌동,1,대지,389,0,DMC에코자이,2026-02-10,128000,59.79,0.0,13.0,,,2019,아파트,중개거래,서울 서대문구,37.5771753939051,126.919159886739,2140.8,7077.1
2026,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,2026-02-10,72000,84.76,0.0,8.0,,,2004,아파트,중개거래,서울 강북구,37.6179760334621,127.01263074872,849.5,2808.1
2026,11260,중랑구,10600,신내동,1,대지,816,0,신내우디안1단지,2026-02-10,75000,84.65,0.0,8.0,,,2014,아파트,중개거래,서울 중랑구,37.6173725389127,127.10682404743,886.0,2928.9
2026,11230,동대문구,10500,답십리동,1,대지,645,8,신답경남,2026-02-10,74700,72.32,0.0,12.0,,,1991,아파트,중개거래,서울 동대문구,37.5747568063894,127.044656716439,1032.9,3414.6
2026,11650,서초구,10900,내곡동,1,대지,411,0,서초더샵포레,2026-02-10,195000,114.71,0.0,11.0,,,2014,아파트,중개거래,서울 서초구,37.4520000205529,127.063784257656,1699.9,5619.6
2026,11560,영등포구,12700,양평동3가,1,대지,101,0,양평현대6차,2026-02-10,132000,59.98,0.0,9.0,,,2000,아파트,중개거래,서울 영등포구,37.5318487496203,126.893510634364,2200.7,7275.2
2026,11650,서초구,10300,우면동,1,대지,720,0,서초네이처힐4단지,2026-02-10,205000,84.77,0.0,5.0,,,2011,아파트,중개거래,"서울 강남구, 서울 서초구",37.4636344096655,127.02623346136,2418.3,7994.4
2026,11650,서초구,10700,반포동,1,대지,2,12,아크로리버파크,2026-02-10,445000,59.97,0.0,7.0,,,2016,아파트,중개거래,"서울 강남구, 서울 서초구",37.5054572291322,126.992771916234,7420.4,24530.2
2026,11410,서대문구,11700,연희동,1,대지,742,0,성원쌍떼빌팰리스,2026-02-10,144700,148.12,0.0,4.0,,,2005,아파트,중개거래,서울 서대문구,37.5758239882078,126.938076065943,976.9,3229.5
2026,11200,성동구,11400,성수동1가,1,대지,676,5,서울숲성수현대,2026-02-10,177000,69.21,0.0,2.0,,,1990,아파트,중개거래,서울 성동구,37.5481709990274,127.04095334291,2557.4,8454.3
2026,11500,강서구,10200,등촌동,1,대지,638,0,서광등촌마을아파트,2026-02-10,95000,84.93,0.0,19.0,,,1999,아파트,중개거래,서울 강서구,37.5578771499458,126.857444510012,1118.6,3697.7
2026,11470,양천구,10200,목동,1,대지,772,11,스카이빌아파트,2026-02-10,109500,84.51,0.0,5.0,,,2002,아파트,중개거래,서울 양천구,37.5342356394865,126.86925021254,1295.7,4283.3
2026,11530,구로구,10200,구로동,1,대지,1267,0,신도림태영타운,2026-02-10,135000,84.87,0.0,6.0,,,2000,아파트,중개거래,서울 구로구,37.506076648181,126.888628588877,1590.7,5258.4
2026,11680,강남구,11500,수서동,1,대지,736,0,신동아,2026-02-10,209000,49.96,0.0,2.0,,,1992,아파트,중개거래,서울 강남구,37.4870725721397,127.098442914101,4183.3,13829.2
2026,11500,강서구,10900,방화동,1,대지,796,0,신동아,2026-02-10,76500,84.81,0.0,7.0,,,1995,아파트,중개거래,서울 강서구,37.5701024996432,126.815959544966,902.0,2981.9
2026,11560,영등포구,11100,당산동1가,1,대지,457,0,신동아파밀리에,2026-02-10,108000,59.4,0.0,13.0,,,2008,아파트,중개거래,서울 영등포구,37.519786915481,126.900391525962,1818.2,6010.5
2026,11440,마포구,12500,성산동,1,대지,600,0,성사1차풍림아파트101동,2026-02-10,84000,84.99,0.0,11.0,,,2000,아파트,중개거래,서울 마포구,37.5684896594973,126.912389463397,988.4,3267.3
2026,11560,영등포구,11100,당산동1가,1,대지,457,0,신동아파밀리에,2026-02-10,111000,59.4,0.0,6.0,,,2008,아파트,중개거래,서울 영등포구,37.519786915481,126.900391525962,1868.7,6177.5
2026,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,2026-02-10,103000,84.87,0.0,7.0,,,2005,아파트,중개거래,"서울 관악구, 서울 금천구",37.4791218767665,126.910484296891,1213.6,4012.0
2026,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,2026-02-10,123000,138.74,0.0,7.0,,,2005,아파트,중개거래,서울 관악구,37.4791218767665,126.910484296891,886.6,2930.7
2026,11305,강북구,10100,미아동,1,대지,461,0,송천센트레빌,2026-02-10,119000,84.965,0.0,8.0,,,2010,아파트,중개거래,"서울 강북구, 서울 성북구",37.6127523875236,127.025814365129,1400.6,4630.0
2026,11710,송파구,10900,장지동,1,대지,895,0,송파와이즈더샵,2026-02-10,205000,96.935,0.0,2.0,,,2016,아파트,중개거래,서울 송파구,37.4763891035863,127.143451849849,2114.8,6991.1
2026,11530,구로구,10200,구로동,1,대지,1284,0,우성에비뉴,2026-02-10,72200,84.991,0.0,13.0,,,2008,아파트,중개거래,서울 구로구,37.4823791893915,126.898328058794,849.5,2808.3
2026,11500,강서구,10300,화곡동,1,대지,786,10,그레이스(786-10),2026-02-10,24000,59.31,0.0,1.0,,20260326.0,2001,아파트,중개거래,서울 강서구,37.53005487695,126.861709489465,404.7,1337.7
2026,11350,노원구,10300,공릉동,1,대지,707,0,시영2단지(라이프)아파트,2026-02-10,35200,39.6,0.0,11.0,,,1994,아파트,중개거래,서울 노원구,37.6305877904328,127.066724120963,888.9,2938.5
2026,11470,양천구,10100,신정동,1,대지,327,0,목동신시가지13,2026-02-10,307500,122.3,0.0,13.0,,,1987,아파트,중개거래,서울 양천구,37.5141910493429,126.865002695714,2514.3,8311.8
2026,11350,노원구,10400,하계동,1,대지,273,0,장미(시영6),2026-02-10,51800,39.92,0.0,3.0,,,1989,아파트,중개거래,서울 노원구,37.6337021175518,127.067865375948,1297.6,4289.6
2026,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2026-02-10,405000,122.81,0.0,20.0,,,2001,아파트,중개거래,서울 강남구,37.4898181942659,127.050628550219,3297.8,10901.7
2026,11560,영등포구,12600,양평동2가,1,대지,38,1,삼성래미안,2026-02-10,117500,84.69,0.0,13.0,,,1998,아파트,중개거래,서울 영등포구,37.5243961073332,126.882570707837,1387.4,4586.5
2026,11500,강서구,10300,화곡동,1,대지,1159,0,"우장산아이파크,이편한세상",2026-02-10,150000,84.97,0.0,19.0,,,2008,아파트,중개거래,서울 강서구,37.5493547358614,126.838765589968,1765.3,5835.8
2026,11560,영등포구,13200,신길동,1,대지,2,3,삼두,2026-02-10,71000,57.87,0.0,1.0,,,1987,아파트,중개거래,서울 영등포구,37.514320688342,126.923858052485,1226.9,4055.8
2026,11500,강서구,10300,화곡동,1,대지,1158,0,우장산에스케이뷰,2026-02-10,90500,84.97,0.0,3.0,,,2006,아파트,중개거래,서울 강서구,37.5481776604121,126.843036379253,1065.1,3520.9
2026,11215,광진구,10400,광장동,1,대지,148,4,워커힐푸르지오,2026-02-10,125000,65.63,0.0,7.0,,,1987,아파트,중개거래,서울 광진구,37.5496541994049,127.108873720121,1904.6,6296.3
2026,11350,노원구,10500,상계동,1,대지,639,0,보람아파트,2026-02-10,48800,54.59,0.0,1.0,,,1988,아파트,중개거래,서울 노원구,37.6661826658174,127.064948745871,893.9,2955.2
2026,11380,은평구,10300,불광동,1,대지,637,0,북한산래미안아파트(2단지),2026-02-10,86000,59.993,0.0,4.0,,,2010,아파트,중개거래,서울 은평구,37.6111179547786,126.937316981884,1433.5,4738.8
2026,11710,송파구,10100,잠실동,1,대지,175,4,잠실월드메르디앙,2026-02-10,166000,81.04,0.0,9.0,,,2005,아파트,중개거래,서울 송파구,37.5113032156046,127.078768611685,2048.4,6771.5
2026,11260,중랑구,10100,면목동,1,대지,1545,0,사가정센트럴아이파크,2026-02-10,142700,84.956,0.0,25.0,,,2020,아파트,중개거래,서울 중랑구,37.5823558617405,127.081720632706,1679.7,5552.7
2026,11500,강서구,10100,염창동,1,대지,297,0,월드메르디앙,2026-02-10,108000,84.98,0.0,11.0,,,2004,아파트,중개거래,서울 강서구,37.5527980157628,126.872794958712,1270.9,4201.3
2026,11305,강북구,10100,미아동,1,대지,1354,0,벽산라이브파크,2026-02-10,59500,59.67,0.0,4.0,,,2004,아파트,중개거래,서울 강북구,37.6211496720682,127.010827075164,997.2,3296.4
2026,11620,관악구,10100,봉천동,1,대지,1718,0,벽산블루밍,2026-02-10,94500,59.99,0.0,7.0,,,2005,아파트,중개거래,서울 관악구,37.4892878706206,126.944767004216,1575.3,5207.5
2026,11620,관악구,10200,신림동,1,대지,1714,0,삼성산주공(주공3단지),2026-02-10,54500,58.55,0.0,12.0,,,2000,아파트,중개거래,서울 관악구,37.46250743022,126.926129237992,930.8,3077.1
2026,11710,송파구,10900,장지동,1,대지,901,0,위례24단지(꿈에그린),2026-02-10,154500,51.78,0.0,9.0,,,2013,아파트,중개거래,경기 성남시 수정구,37.4758879665566,127.139306701251,2983.8,9863.7
2026,11470,양천구,10200,목동,1,대지,908,34,부영3,2026-02-10,243000,140.52,0.0,13.0,,,2000,아파트,중개거래,서울 양천구,37.5367309934181,126.882211593738,1729.3,5716.7
2026,11350,노원구,10600,중계동,1,대지,592,0,중계3벽산,2026-02-10,86300,85.0,0.0,14.0,,,1999,아파트,중개거래,"서울 강남구, 서울 노원구",37.6542913240526,127.073557408671,1015.3,3356.3
2026,11350,노원구,10600,중계동,1,대지,505,0,상아,2026-02-10,78000,72.73,0.0,10.0,,,1989,아파트,중개거래,서울 노원구,37.6387855630708,127.062487927133,1072.5,3545.3
2026,11650,서초구,10100,방배동,1,대지,843,13,상지리츠빌4차(843-13),2026-02-10,225000,136.87,0.0,1.0,,,2004,아파트,중개거래,서울 서초구,37.4921146456485,126.99586225965,1643.9,5434.4
2026,11290,성북구,11200,삼선동2가,1,대지,296,0,창경궁 롯데캐슬 시그니처,2026-02-10,130000,59.951,0.0,7.0,분양권,,0,아파트,중개거래,서울 성북구,37.5841200944964,127.010295931361,2168.4,7168.4
2026,11530,구로구,10200,구로동,1,대지,440,0,보광,2026-02-10,84300,83.97,0.0,3.0,,,1984,아파트,중개거래,서울 구로구,37.4951077701649,126.885480952845,1003.9,3318.8
2026,11500,강서구,10400,가양동,1,대지,1467,0,중앙하이츠,2026-02-10,111500,119.85,0.0,16.0,,,1999,아파트,중개거래,서울 강서구,37.569791485437,126.849263957636,930.3,3075.5
2026,11350,노원구,10500,상계동,1,대지,1256,0,은빛2단지,2026-02-10,54000,59.95,0.0,8.0,,,1998,아파트,중개거래,서울 노원구,37.6799630377746,127.053504710908,900.8,2977.7
2026,11380,은평구,10300,불광동,1,대지,641,0,북한산현대힐스테이트3차아파트,2026-02-10,84000,59.99,0.0,5.0,,,2010,아파트,중개거래,"서울 서초구, 서울 은평구",37.6184800665697,126.934904405769,1400.2,4628.9
2026,11260,중랑구,10400,묵동,1,대지,387,0,브라운스톤태릉,2026-02-10,74000,59.436,0.0,11.0,,,2004,아파트,중개거래,서울 중랑구,37.6187414214185,127.08242725632,1245.0,4115.8
2026,11620,관악구,10100,봉천동,1,대지,1718,0,벽산블루밍,2026-02-10,97000,59.99,0.0,7.0,,,2005,아파트,중개거래,서울 관악구,37.4892878706206,126.944767004216,1616.9,5345.2
2026,11380,은평구,11400,진관동,1,대지,66,0,은평뉴타운꿈에그린,2026-02-10,75700,59.92,0.0,13.0,,,2018,아파트,중개거래,"경기 안양시 동안구, 서울 은평구",37.6399136661294,126.919886990939,1263.4,4176.4
2026,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,2026-02-10,103000,84.87,0.0,7.0,,20260402.0,2005,아파트,중개거래,"서울 관악구, 서울 금천구",37.4791218767665,126.910484296891,1213.6,4012.0
2026,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,2026-02-09,200000,84.907,0.0,10.0,,,2016,아파트,중개거래,서울 송파구,37.4806047633012,127.12366621502,2355.5,7786.8
2026,11110,종로구,17400,창신동,1,대지,703,0,창신쌍용2,2026-02-09,75000,79.87,0.0,3.0,,,1993,아파트,중개거래,서울 종로구,37.5803232585025,127.011785265273,939.0,3104.2
2026,11440,마포구,10400,도화동,1,대지,555,0,한화오벨리스크,2026-02-09,125000,75.72,0.0,30.0,,,2004,아파트,중개거래,서울 마포구,37.5400400282506,126.945470495343,1650.8,5457.3
2026,11710,송파구,10200,신천동,1,대지,17,0,파크리오,2026-02-09,297500,84.9,0.0,16.0,,,2008,아파트,중개거래,서울 송파구,37.5205366173754,127.10615089337,3504.1,11583.9
2026,11500,강서구,10900,방화동,1,대지,546,1,방화3차우림필유,2026-02-09,70500,83.35,0.0,7.0,,20260526.0,2005,아파트,중개거래,서울 강서구,37.5682727499685,126.808198355281,845.8,2796.1
2026,11560,영등포구,13200,신길동,1,대지,769,1,한성,2026-02-09,114500,59.87,0.0,17.0,,,1997,아파트,중개거래,서울 영등포구,37.5046770229472,126.919326677841,1912.5,6322.2
2026,11200,성동구,11200,금호동4가,1,대지,235,0,서울숲2차푸르지오,2026-02-09,220000,84.925,0.0,1.0,,,2012,아파트,중개거래,서울 성동구,37.5461168652692,127.024069312145,2590.5,8563.7
2026,11740,강동구,10800,성내동,1,대지,590,0,성내동삼성아파트,2026-02-09,133000,59.88,0.0,9.0,,,1999,아파트,중개거래,서울 강동구,37.5307605206146,127.125987937235,2221.1,7342.5
