CGG_NM,STDG_NM,MNO,SNO,BLDG_NM,JIBUN_ADDR,LAT,LON,GEOCODE_METHOD
강서구,내발산동,660,1,청솔해오름,서울특별시 강서구 내발산동 660-1,37.5565095775898,126.843674186852,address
마포구,합정동,474,0,합정한강아파트,서울특별시 마포구 합정동 474,37.5508326252036,126.907863337961,address
강동구,성내동,552,1,한영해시안아파트,서울특별시 강동구 성내동 552-1,37.5297323819157,127.122656096099,address
성동구,하왕십리동,1050,0,한진해모로,서울특별시 성동구 하왕십리동 1050,37.5631010729763,127.026812152825,address
마포구,공덕동,462,0,마포공덕파크팰리스Ⅱ,서울특별시 마포구 공덕동 462,37.5474551772509,126.953053235925,address
양천구,신월동,512,8,스카이캐슬아파트(512-8),서울특별시 양천구 신월동 512-8,37.520591442854,126.844580250362,address
송파구,문정동,91,19,보라뷰,서울특별시 송파구 문정동 91-19,37.4859401862753,127.12813510339,address
강북구,수유동,738,0,한원힐트리움수유,서울특별시 강북구 수유동 738,37.6445590590155,127.023870344817,address
강서구,화곡동,1011,6,희훈리치파크,서울특별시 강서구 화곡동 1011-6,37.5463797260248,126.834014997519,address
송파구,방이동,169,2,세원아파트,서울특별시 송파구 방이동 169-2,37.5134752044051,127.119256775393,address
양천구,신월동,1069,0,동서,서울특별시 양천구 신월동 1069,37.5231351095805,126.842981842706,address
강남구,도곡동,972,0,한라비발디,서울특별시 강남구 도곡동 972,37.4877358123073,127.039177902268,address
송파구,문정동,113,3,문정그린,서울특별시 송파구 문정동 113-3,37.486361441837,127.133475166348,address
강서구,화곡동,925,1,한백아파트,서울특별시 강서구 화곡동 925-1,37.5298199838492,126.842700493851,address
은평구,응암동,117,35,미소세상,서울특별시 은평구 응암동 117-35,37.5962132381795,126.918970235504,address
성동구,하왕십리동,1002,0,왕십리KCC스위첸,서울특별시 성동구 하왕십리동 1002,37.5608432938815,127.02668707042,address
구로구,오류동,75,2,오류동역솔리스타,서울특별시 구로구 오류동 75-2,37.4939983113012,126.840795387265,address
성북구,삼선동3가,23,0,제일,서울특별시 성북구 삼선동3가 23,37.5881375641644,127.013545527209,address
서초구,반포동,98,4,프라임빌라트,서울특별시 서초구 반포동 98-4,37.4954526589284,126.997821008218,address
금천구,시흥동,793,6,한빛,서울특별시 금천구 시흥동 793-6,37.461806516576,126.907541129821,address
송파구,문정동,68,5,자이파인빌(102동),서울특별시 송파구 문정동 68-5,37.4835035835209,127.12537024183,address
양천구,신정동,917,10,장미,서울특별시 양천구 신정동 917-10,37.5254160420736,126.85595531827,address
서대문구,연희동,708,4,홍연,서울특별시 서대문구 연희동 708-4,37.5752239307976,126.928965058688,address
용산구,문배동,40,19,삼라마이다스빌2,서울특별시 용산구 문배동 40-19,37.5383471132315,126.969048046629,address
강동구,성내동,383,11,현대상가,서울특별시 강동구 성내동 383-11,37.5332955926902,127.132958332324,address
강동구,천호동,54,7,율전에버그린아파트,서울특별시 강동구 천호동 54-7,37.5419829826008,127.139025628764,address
은평구,진관동,106,0,마고정3단지센트레빌(301~309동)BL2-11,서울특별시 은평구 진관동 106,37.6320493391686,126.925973863366,address
은평구,역촌동,21,21,두성,서울특별시 은평구 역촌동 21-21,37.6049881455562,126.917125868537,address
중구,신당동,432,657,명경,서울특별시 중구 신당동 432-657,37.5518503910487,127.006512700611,address
강서구,화곡동,786,10,그레이스(786-10),서울특별시 강서구 화곡동 786-10,37.53005487695,126.861709489465,address
강동구,명일동,41,0,고덕삼환아파트,서울특별시 강동구 명일동 41,37.5494891843664,127.151840596585,address
은평구,녹번동,83,16,경원파발리안,서울특별시 은평구 녹번동 83-16,37.6025022242157,126.927825029456,address
강동구,천호동,50,7,광남벨라스643V(50-7),서울특별시 강동구 천호동 50-7,37.5429231593265,127.140939003934,address
은평구,응암동,89,12,역산아이지아,서울특별시 은평구 응암동 89-12,37.6011271692175,126.920720391403,address
마포구,망원동,507,0,신부파스카4차,서울특별시 마포구 망원동 507,37.5593333454519,126.900522707747,address
관악구,봉천동,457,146,신부,서울특별시 관악구 봉천동 457-146,37.485175542619,126.95036720034,address
성동구,마장동,835,0,우성에비뉴,서울특별시 성동구 마장동 835,37.5707988548748,127.038978676865,address
금천구,시흥동,209,0,현대(209),서울특별시 금천구 시흥동 209,37.4540034379335,126.910648961274,address
강서구,내발산동,688,40,이너스102동,서울특별시 강서구 내발산동 688-40,37.5529047625295,126.831732046974,address
양천구,신월동,461,5,양천홈타운2차아파트,서울특별시 양천구 신월동 461-5,37.5259463020381,126.843168495795,address
강동구,성내동,396,10,일심,서울특별시 강동구 성내동 396-10,37.5314129657442,127.13626628266,address
중랑구,묵동,380,0,신도2,서울특별시 중랑구 묵동 380,37.6171576705806,127.078182307202,address
은평구,역촌동,32,42,에버그린,서울특별시 은평구 역촌동 32-42,37.603820664216,126.917028072962,address
서초구,서초동,1444,3,초원현대,서울특별시 서초구 서초동 1444-3,37.4849898768243,127.019218788076,address
양천구,신월동,485,3,두원B동,서울특별시 양천구 신월동 485-3,37.5243921400501,126.843761702989,address
광진구,자양동,761,0,자양2현대,서울특별시 광진구 자양동 761,37.5341950903438,127.070623660109,address
양천구,신월동,440,10,삼백,서울특별시 양천구 신월동 440-10,37.5218226379733,126.83878164217,address
용산구,효창동,3,4,효창로즈,서울특별시 용산구 효창동 3-4,37.548583557443,126.962547920111,address
강동구,천호동,53,9,다성씨티아파트,서울특별시 강동구 천호동 53-9,37.5426425137757,127.139255084876,address
광진구,중곡동,90,18,욱현,서울특별시 광진구 중곡동 90-18,37.555868998749,127.090536018636,address
관악구,신림동,497,5,보라매해담채,서울특별시 관악구 신림동 497-5,37.4887749676672,126.916710658952,address
마포구,연남동,249,3,노블레스빌2,서울특별시 마포구 연남동 249-3,37.564265231773,126.921588450505,address
마포구,망원동,515,0,한강월드컵,서울특별시 마포구 망원동 515,37.5607917255725,126.899702693665,address
서초구,서초동,1359,50,롯데캐슬쥬피터,서울특별시 서초구 서초동 1359-50,37.4866609732282,127.030393649504,address
동대문구,장안동,466,5,장안푸르미에,서울특별시 동대문구 장안동 466-5,37.5613590070687,127.069901950155,address
마포구,서교동,247,28,기정MAY(247-28),서울특별시 마포구 서교동 247-28,37.5580895301262,126.916209039827,address
광진구,구의동,590,7,나크빌라트,서울특별시 광진구 구의동 590-7,37.5360274547664,127.089970858155,address
양천구,신월동,109,1,삼동,서울특별시 양천구 신월동 109-1,37.5335182370731,126.832802811669,address
마포구,서교동,488,0,삼익플라주서교1,서울특별시 마포구 서교동 488,37.5577491899044,126.917827736126,address
관악구,봉천동,1653,3,닷컴힐즈(1653-3),서울특별시 관악구 봉천동 1653-3,37.475057339917,126.970360358914,address
구로구,구로동,752,19,(752-19),서울특별시 구로구 구로동 752-19,37.488489835342,126.888167814767,address
동대문구,전농동,127,359,퀸즈W청량리역,서울특별시 동대문구 전농동 127-359,37.5805784785406,127.050917273005,address
관악구,봉천동,464,41,은선파인빌,서울특별시 관악구 봉천동 464-41,37.4863097503983,126.947899172006,address
동작구,상도동,460,0,상도팰리스,서울특별시 동작구 상도동 460,37.5035219526724,126.953970589564,address
관악구,신림동,1739,0,보라매스카이아파트(1739),서울특별시 관악구 신림동 1739,37.4876370620473,126.92473283655,address
서초구,방배동,3279,0,방배 서리풀 그랑블,서울특별시 서초구 방배동 3279,37.4860809127443,126.99749869562,address
성북구,석관동,408,0,신동아파밀리에,서울특별시 성북구 석관동 408,37.6075298393944,127.053568300335,address
서대문구,홍은동,413,38,현대하이츠,서울특별시 서대문구 홍은동 413-38,37.5779896376324,126.926343150717,address
강남구,역삼동,664,5,역삼예명,서울특별시 강남구 역삼동 664-5,37.5049800573745,127.038448613663,address
서초구,양재동,292,0,뉴현대,서울특별시 서초구 양재동 292,37.4732982520401,127.045157459772,address
광진구,구의동,71,6,한영해시안아파트,서울특별시 광진구 구의동 71-6,37.5489172581789,127.089948891857,address
종로구,신영동,105,22,구암하이빌,서울특별시 종로구 신영동 105-22,37.6019092097635,126.962323367408,address
송파구,오금동,75,0,다성이즈빌클래식,서울특별시 송파구 오금동 75,37.5048912602619,127.136084496103,address
동대문구,장안동,346,11,선경이노블,서울특별시 동대문구 장안동 346-11,37.5688071038879,127.070786725972,address
용산구,한남동,809,0,대성이태리하우스,서울특별시 용산구 한남동 809,37.5387697262658,127.003365704807,address
양천구,신정동,938,7,동원데쟈뷰,서울특별시 양천구 신정동 938-7,37.5268037265479,126.849990134705,address
구로구,구로동,1284,0,우성에비뉴,서울특별시 구로구 구로동 1284,37.4823791893915,126.898328058794,address
관악구,신림동,1712,0,초원,서울특별시 관악구 신림동 1712,37.473398307128,126.914130412664,address
노원구,중계동,137,28,코지아뜨리에101,서울특별시 노원구 중계동 137-28,37.6619775347513,127.075231128016,address
마포구,합정동,467,0,한강동원아파트,서울특별시 마포구 합정동 467,37.5449424743009,126.912532108345,address
은평구,진관동,132,0,폭포동4단지힐스테이트(423~425동)BL3-10,서울특별시 은평구 진관동 132,37.6274025388161,126.934086316438,address
은평구,증산동,220,1,DMC덕원,서울특별시 은평구 증산동 220-1,37.5787873831411,126.903586634988,address
강서구,내발산동,674,20,A.G.S.드림,서울특별시 강서구 내발산동 674-20,37.5525173361628,126.840031020836,address
구로구,구로동,747,26,(747-26),서울특별시 구로구 구로동 747-26,37.4870618800584,126.886896887636,address
강남구,논현동,108,0,논현웰스톤,서울특별시 강남구 논현동 108,37.5184527297989,127.038029751138,address
용산구,이촌동,414,0,이촌코오롱(B),서울특별시 용산구 이촌동 414,37.5190183972899,126.980020590419,address
양천구,신월동,507,3,나이아가라,서울특별시 양천구 신월동 507-3,37.5229110835718,126.847212926784,address
관악구,봉천동,1727,0,관악유앤아이,서울특별시 관악구 봉천동 1727,37.4868973645038,126.95057083075,address
강남구,청담동,128,1,구산,서울특별시 강남구 청담동 128-1,37.5266840582451,127.053903449795,address
강동구,길동,457,1,강동렘브란트,서울특별시 강동구 길동 457-1,37.535052839071,127.137267314239,address
서초구,서초동,1609,6,두진한아름,서울특별시 서초구 서초동 1609-6,37.4896930169861,127.022932328054,address
강동구,천호동,362,0,로뎀,서울특별시 강동구 천호동 362,37.5438937350979,127.127359418022,address
강남구,역삼동,606,18,현대휴먼터치빌,서울특별시 강남구 역삼동 606-18,37.5064871513226,127.033791048471,address
송파구,석촌동,222,7,배명씨앤디,서울특별시 송파구 석촌동 222-7,37.4977234485437,127.098246553669,address
마포구,망원동,513,0,상암마젤란21,서울특별시 마포구 망원동 513,37.5622752312115,126.903064749193,address
구로구,고척동,322,0,성원,서울특별시 구로구 고척동 322,37.501977303707,126.865711952056,address
금천구,독산동,1141,0,서초파레스,서울특별시 금천구 독산동 1141,37.4705457449469,126.899547680668,address
서초구,서초동,1677,11,삼환바우스,서울특별시 서초구 서초동 1677-11,37.4948993905998,127.018899948268,address
서초구,서초동,1566,19,서초노빌리에,서울특별시 서초구 서초동 1566-19,37.4898662245108,127.0133138253,address
송파구,가락동,160,1,주성드림펠리스,서울특별시 송파구 가락동 160-1,37.5012432149395,127.128739486067,address
서초구,서초동,1656,4,롯데캐슬메디치,서울특별시 서초구 서초동 1656-4,37.4915912425175,127.014512181675,address
동대문구,회기동,351,0,회기힐스테이트,서울특별시 동대문구 회기동 351,37.590046068613,127.053661066923,address
성북구,안암동3가,79,4,동아쉐르빌,서울특별시 성북구 안암동3가 79-4,37.5834154582507,127.02289538125,address
서대문구,북가좌동,273,12,동도하이츠에이동,서울특별시 서대문구 북가좌동 273-12,37.5842795793182,126.914847809444,address
은평구,신사동,1,136,대운,서울특별시 은평구 신사동 1-136,37.6005473855811,126.911233737918,address
강남구,논현동,275,0,동부센트레빌,서울특별시 강남구 논현동 275,37.5103565201441,127.037651943453,address
구로구,구로동,110,8,하나세인스톤1차,서울특별시 구로구 구로동 110-8,37.5012540822611,126.888983734633,address
구로구,오류동,292,10,우창굿모닝,서울특별시 구로구 오류동 292-10,37.4867638125538,126.830026167866,address
동대문구,장안동,586,0,U포그니2차,서울특별시 동대문구 장안동 586,37.5711799554068,127.068821944985,address
서초구,반포동,713,1,반포훼미리(101동),서울특별시 서초구 반포동 713-1,37.507600073913,127.017646257496,address
도봉구,방학동,690,3,부영팰리스,서울특별시 도봉구 방학동 690-3,37.6639817089344,127.037431439902,address
노원구,공릉동,589,3,새울센스빌아파트,서울특별시 노원구 공릉동 589-3,37.6210061296129,127.077666529022,address
중구,회현동1가,206,0,SK리더스뷰남산,서울특별시 중구 회현동1가 206,37.5591275120652,126.980636557364,address
서초구,잠원동,76,2,두산위브,서울특별시 서초구 잠원동 76-2,37.506801297736,127.000647609915,address
동작구,상도동,301,4,초원,서울특별시 동작구 상도동 301-4,37.493439303455,126.933322089685,address
은평구,구산동,202,8,천지로얄,서울특별시 은평구 구산동 202-8,37.6138148239687,126.910173130426,address
강동구,천호동,22,17,평대미진아파트,서울특별시 강동구 천호동 22-17,37.549783436738,127.141026156419,address
관악구,봉천동,1672,10,탑,서울특별시 관악구 봉천동 1672-10,37.4805195040536,126.958077031852,address
서대문구,북가좌동,325,43,충우팰리스2,서울특별시 서대문구 북가좌동 325-43,37.5820518189029,126.911226606383,address
은평구,신사동,362,0,청운제일(362-0),서울특별시 은평구 신사동 362,37.5936252488618,126.913905496179,address
영등포구,도림동,231,1,한라,서울특별시 영등포구 도림동 231-1,37.5075483587482,126.897497023569,address
은평구,구산동,321,28,벨뷰아파트,서울특별시 은평구 구산동 321-28,37.6159420395348,126.907468183209,address
강북구,수유동,281,51,부강쉐르빌,서울특별시 강북구 수유동 281-51,37.6461528338662,127.014234334481,address
서대문구,홍은동,8,205,북한산삼부르네상스101동,서울특별시 서대문구 홍은동 8-205,37.6019806151189,126.951363709301,address
관악구,신림동,1474,6,삼성,서울특별시 관악구 신림동 1474-6,37.4810211342777,126.913168473105,address
광진구,구의동,683,0,리마크빌구의,서울특별시 광진구 구의동 683,37.5374488076669,127.084949104501,address
중구,신당동,217,95,동평화패션타운,서울특별시 중구 신당동 217-95,37.5693455045166,127.013772247509,address
동작구,상도동,420,0,대우유로카운티,서울특별시 동작구 상도동 420,37.5054524889319,126.949235355135,address
서초구,반포동,79,1,덕동반포빌라트,서울특별시 서초구 반포동 79-1,37.496649756152,127.000312226496,address
서초구,양재동,15,11,리시본하우스,서울특별시 서초구 양재동 15-11,37.4810914974255,127.038655821615,address
서대문구,연희동,74,14,동도아카데미하우스2차,서울특별시 서대문구 연희동 74-14,37.5744384812649,126.936795992125,address
서초구,방배동,800,3,나인빌,서울특별시 서초구 방배동 800-3,37.4933654528231,126.996792948977,address
동작구,상도동,458,0,상도1차갑을명가,서울특별시 동작구 상도동 458,37.4936083058162,126.934077539759,address
동대문구,장안동,583,0,우성5차에비뉴,서울특별시 동대문구 장안동 583,37.5650037519619,127.067677480322,address
서초구,방배동,759,3,삼호3,서울특별시 서초구 방배동 759-3,37.4966057461012,126.986580827506,address
동대문구,장안동,374,8,가우디트윈캐슬2,서울특별시 동대문구 장안동 374-8,37.5681962043015,127.068382728879,address
종로구,충신동,62,2,CS타워,서울특별시 종로구 충신동 62-2,37.5751372942865,127.004044861769,address
마포구,신공덕동,15,80,공덕프로포즈Ⅱ,서울특별시 마포구 신공덕동 15-80,37.5450197339874,126.955026081494,address
송파구,문정동,117,0,문정대우푸르지오3차,서울특별시 송파구 문정동 117,37.4871169853133,127.133272419016,address
구로구,오류동,6,63,루체비스타,서울특별시 구로구 오류동 6-63,37.4952180097557,126.84053304814,address
강동구,길동,388,7,다성이즈빌(주상복합),서울특별시 강동구 길동 388-7,37.5379814399674,127.138739971096,address
서초구,반포동,81,8,금정노블,서울특별시 서초구 반포동 81-8,37.4956775648074,127.001141460844,address
서대문구,대현동,101,7,혜우,서울특별시 서대문구 대현동 101-7,37.5576401302683,126.943170032589,address
도봉구,쌍문동,639,1,한영,서울특별시 도봉구 쌍문동 639-1,37.6567505096963,127.038030822026,address
서초구,양재동,3,1,한아름,서울특별시 서초구 양재동 3-1,37.4841449102004,127.04136294413,address
강남구,청담동,43,0,청담우방아파트,서울특별시 강남구 청담동 43,37.5181427848492,127.043997193663,address
금천구,시흥동,791,40,SM엘루이,서울특별시 금천구 시흥동 791-40,37.4459375019143,126.902367711025,address
구로구,구로동,110,0,종인아네스트,서울특별시 구로구 구로동 110,37.501909971739,126.888460389523,address
광진구,구의동,205,18,그레이스홈타운(102동),서울특별시 광진구 구의동 205-18,37.5423739269043,127.092868199567,address
은평구,역촌동,2,1,고도아파트,서울특별시 은평구 역촌동 2-1,37.6099601514265,126.918921233627,address
금천구,시흥동,948,0,삼일,서울특별시 금천구 시흥동 948,37.4412184832155,126.906319048413,address
중구,흥인동,142,1,위더스하임,서울특별시 중구 흥인동 142-1,37.566084567426,127.014221235624,address
강동구,명일동,357,0,에스엠해그린,서울특별시 강동구 명일동 357,37.5453020856097,127.145674389107,address
동대문구,장안동,563,0,신부파스카(563),서울특별시 동대문구 장안동 563,37.5655179693251,127.069963449153,address
은평구,신사동,19,162,명남더블레스(19-162),서울특별시 은평구 신사동 19-162,37.5968045444397,126.908823314873,address
강동구,길동,356,8,문화1,서울특별시 강동구 길동 356-8,37.5397245663159,127.143520825383,address
동작구,흑석동,332,0,해가든,서울특별시 동작구 흑석동 332,37.5066671249378,126.962188516358,address
동대문구,답십리동,1008,0,청계와이즈노벨리아,서울특별시 동대문구 답십리동 1008,37.5738448537072,127.04504116911,address
마포구,망원동,454,36,참존2차(102동),서울특별시 마포구 망원동 454-36,37.5558002679001,126.898723186969,address
송파구,가락동,120,4,가락우성2,서울특별시 송파구 가락동 120-4,37.4918791069932,127.125513034593,address
노원구,공릉동,492,3,서진프라자아파트,서울특별시 노원구 공릉동 492-3,37.6233691492525,127.071834468883,address
영등포구,양평동4가,324,0,에이스리버티움,서울특별시 영등포구 양평동4가 324,37.5370804460236,126.898149290746,address
서대문구,창천동,506,27,엘르빌,서울특별시 서대문구 창천동 506-27,37.5589160354932,126.928726683655,address
마포구,노고산동,1,25,신촌다올노블리움,서울특별시 마포구 노고산동 1-25,37.5560499583843,126.940962984142,address
구로구,구로동,1271,0,보람쉬움,서울특별시 구로구 구로동 1271,37.4866688148574,126.897616126799,address
강서구,화곡동,355,22,꿈동산(355-22),서울특별시 강서구 화곡동 355-22,37.5313282709508,126.839097992443,address
금천구,시흥동,1014,0,금광,서울특별시 금천구 시흥동 1014,37.4510114321357,126.911592020544,address
강서구,화곡동,1076,2,근상프리즘(1076-2),서울특별시 강서구 화곡동 1076-2,37.5415100617889,126.841261196009,address
송파구,문정동,94,9,대림미소나눔,서울특별시 송파구 문정동 94-9,37.4839904956044,127.128549663403,address
도봉구,쌍문동,159,0,대우파크빌,서울특별시 도봉구 쌍문동 159,37.6554186659673,127.032330466128,address
강남구,대치동,902,0,포스코더샵,서울특별시 강남구 대치동 902,37.5039585509104,127.057041795103,address
은평구,대조동,4,14,제이타워3,서울특별시 은평구 대조동 4-14,37.611423780955,126.927903617229,address
용산구,한강로3가,82,0,전자타운한신(A),서울특별시 용산구 한강로3가 82,37.5339898816337,126.963694095686,address
용산구,이촌동,203,14,장미(203-14),서울특별시 용산구 이촌동 203-14,37.5261672272619,126.955821838912,address
양천구,목동,954,0,웨스트빌(102동),서울특별시 양천구 목동 954,37.5401220760071,126.86902834365,address
서초구,양재동,16,22,비젼(102),서울특별시 서초구 양재동 16-22,37.4809011363985,127.0399435994,address
마포구,염리동,533,0,마포자이더센트리지(102동~112동),서울특별시 마포구 염리동 533,37.5508892423783,126.948512315027,address
강남구,도곡동,944,5,현대아이리스1,서울특별시 강남구 도곡동 944-5,37.489291518606,127.034158365766,address
양천구,목동,528,7,삼성(528-7),서울특별시 양천구 목동 528-7,37.5461273574504,126.87268385627,address
서초구,방배동,169,24,방배한화,서울특별시 서초구 방배동 169-24,37.4848933132557,126.998726188903,address
강남구,청담동,67,1,청담린든그로브,서울특별시 강남구 청담동 67-1,37.5229113093301,127.053666681465,address
양천구,신월동,447,3,상아아름,서울특별시 양천구 신월동 447-3,37.525314210271,126.841653455184,address
도봉구,쌍문동,103,69,쌍문리버뷰,서울특별시 도봉구 쌍문동 103-69,37.6435953086566,127.031082137295,address
강서구,화곡동,343,35,성재센트리움아파트(343-35),서울특별시 강서구 화곡동 343-35,37.531551713971,126.84605623801,address
동대문구,장안동,351,5,에메랄드(351-5),서울특별시 동대문구 장안동 351-5,37.566955801236,127.06977270922,address
마포구,성산동,210,10,골든빌(210-10),서울특별시 마포구 성산동 210-10,37.5612241008805,126.916595102204,address
송파구,석촌동,227,12,밀란체1,서울특별시 송파구 석촌동 227-12,37.499108746484,127.099108065348,address
관악구,봉천동,63,45,경원시티,서울특별시 관악구 봉천동 63-45,37.482188609907,126.955575264065,address
강동구,명일동,47,12,명일진로,서울특별시 강동구 명일동 47-12,37.5532422593823,127.154778066661,address
강서구,화곡동,400,42,뉴파인,서울특별시 강서구 화곡동 400-42,37.53852358093,126.841440643114,address
송파구,석촌동,226,2,현대(201),서울특별시 송파구 석촌동 226-2,37.4990638841541,127.099847828832,address
도봉구,창동,661,78,한솔,서울특별시 도봉구 창동 661-78,37.649819064667,127.036333206922,address
도봉구,방학동,738,0,신동아아파트5,서울특별시 도봉구 방학동 738,37.6634040552475,127.028533511046,address
은평구,구산동,220,2,새천년3차드림,서울특별시 은평구 구산동 220-2,37.6120719571594,126.914175650667,address
노원구,상계동,1087,4,수락파크,서울특별시 노원구 상계동 1087-4,37.6735026192724,127.051155377313,address
영등포구,당산동,121,136,성재아이캐슬,서울특별시 영등포구 당산동 121-136,37.5270374781633,126.907965015581,address
종로구,익선동,30,6,운현신화타워,서울특별시 종로구 익선동 30-6,37.5751033467401,126.989136577815,address
강서구,화곡동,918,25,AndPra레지던스,서울특별시 강서구 화곡동 918-25,37.5303316769324,126.845166221171,address
송파구,송파동,139,4,경일,서울특별시 송파구 송파동 139-4,37.5081879630266,127.114491071038,address
강남구,역삼동,838,10,강남웅진베어스빌,서울특별시 강남구 역삼동 838-10,37.4901859619775,127.032841225272,address
금천구,독산동,333,24,중앙아파트,서울특별시 금천구 독산동 333-24,37.4692279231316,126.891787445891,address
서대문구,연희동,89,9,연화,서울특별시 서대문구 연희동 89-9,37.5691612601732,126.932084899166,address
강남구,청담동,44,21,청담3차이-편한세상(301동),서울특별시 강남구 청담동 44-21,37.5185858165975,127.045637094195,address
금천구,가산동,153,9,해찬행복드림,서울특별시 금천구 가산동 153-9,37.4737811384315,126.894030916928,address
강남구,청담동,43,1,현대빌라(43-1),서울특별시 강남구 청담동 43-1,37.5183821826988,127.044474915664,address
영등포구,영등포동1가,29,0,여의도의아침,서울특별시 영등포구 영등포동1가 29,37.518321408218,126.914376573096,address
노원구,월계동,946,0,우남푸르미아,서울특별시 노원구 월계동 946,37.6328070332115,127.057058455459,address
성동구,성수동2가,336,2,성동상가,서울특별시 성동구 성수동2가 336-2,37.5386653560701,127.054173784676,address
은평구,대조동,15,122,영화노블레스아파트,서울특별시 은평구 대조동 15-122,37.6089543004106,126.930524668373,address
구로구,궁동,190,121,대명그린(아),서울특별시 구로구 궁동 190-121,37.4958103798414,126.832431414025,address
강서구,내발산동,716,2,한서2차APT,서울특별시 강서구 내발산동 716-2,37.5501326165651,126.833669669591,address
마포구,신공덕동,5,5,뉴마인,서울특별시 마포구 신공덕동 5-5,37.547592922491,126.957278598979,address
송파구,가락동,168,1,삼성프라자,서울특별시 송파구 가락동 168-1,37.4966373023742,127.135167216256,address
강서구,등촌동,660,5,삼성,서울특별시 강서구 등촌동 660-5,37.5574540652402,126.849619175022,address
용산구,이촌동,300,17,중앙하이츠(A),서울특별시 용산구 이촌동 300-17,37.5181277500729,126.977017911658,address
강동구,길동,99,1,도림씨티빌1,서울특별시 강동구 길동 99-1,37.5398696858144,127.146989142317,address
성동구,성수동1가,710,0,강변건영아파트,서울특별시 성동구 성수동1가 710,37.5403678235429,127.045104755028,address
서초구,잠원동,71,9,신반포중앙하이츠,서울특별시 서초구 잠원동 71-9,37.5115233375344,127.005493381026,address
노원구,공릉동,670,7,67디벨리움,서울특별시 노원구 공릉동 670-7,37.618296858122,127.076566251997,address
강서구,화곡동,1111,3,경동엠파이어스테이트,서울특별시 강서구 화곡동 1111-3,37.5543000780593,126.851862008553,address
구로구,구로동,104,6,그린플러스구로해담채2,서울특별시 구로구 구로동 104-6,37.4971738534007,126.891380963828,address
종로구,신교동,6,11,신현(102동),서울특별시 종로구 신교동 6-11,37.5834279793147,126.9681553667,address
구로구,구로동,97,5,SR친오애,서울특별시 구로구 구로동 97-5,37.4966018105217,126.892174288134,address
서대문구,연희동,105,4,은하,서울특별시 서대문구 연희동 105-4,37.5725724580428,126.927735063762,address
양천구,신정동,1304,0,정은스카이빌2차,서울특별시 양천구 신정동 1304,37.5221456656607,126.848951037797,address
송파구,오금동,118,23,명성화인캐슬,서울특별시 송파구 오금동 118-23,37.5040726037584,127.140626289744,address
양천구,목동,934,0,금호1,서울특별시 양천구 목동 934,37.5252747608601,126.874676863692,address
은평구,불광동,12,3,선우아파트,서울특별시 은평구 불광동 12-3,37.6176423545893,126.933818334035,address
강동구,명일동,348,1,다성이즈빌(명일4차),서울특별시 강동구 명일동 348-1,37.5457748652929,127.145214527109,address
강남구,역삼동,823,7,강남역우정에쉐르,서울특별시 강남구 역삼동 823-7,37.4984060977465,127.032263556578,address
은평구,응암동,122,10,명남(122-10),서울특별시 은평구 응암동 122-10,37.5964842610179,126.916012571319,address
서대문구,홍제동,283,36,마체스터,서울특별시 서대문구 홍제동 283-36,37.5963609026581,126.949945811498,address
은평구,응암동,93,6,명남더블레스,서울특별시 은평구 응암동 93-6,37.6010362208528,126.927674700943,address
은평구,대조동,185,71,대덕타워,서울특별시 은평구 대조동 185-71,37.6176778831158,126.921519254341,address
성북구,장위동,314,0,그린빌아파트,서울특별시 성북구 장위동 314,37.617654718404,127.042950838802,address
강남구,역삼동,778,5,쎄비앙102동,서울특별시 강남구 역삼동 778-5,37.4956710411087,127.042903724591,address
용산구,이태원동,252,1,창덕아파트,서울특별시 용산구 이태원동 252-1,37.5401480340454,126.990773730203,address
용산구,한강로1가,50,1,용산파크자이,서울특별시 용산구 한강로1가 50-1,37.5366261935205,126.97266226677,address
용산구,후암동,244,91,힐튼빌리지1차,서울특별시 용산구 후암동 244-91,37.5491167213549,126.979143574745,address
강동구,길동,386,4,에스아이팰리스강동센텀Ⅱ,서울특별시 강동구 길동 386-4,37.5379270850208,127.137528634012,address
강남구,신사동,632,0,압구정하이츠파크,서울특별시 강남구 신사동 632,37.5237762665982,127.033706308004,address
동작구,동작동,329,0,이수교신동아아파트,서울특별시 동작구 동작동 329,37.4971466521856,126.980917304946,address
송파구,가락동,11,3,씨티빌,서울특별시 송파구 가락동 11-3,37.5018644808994,127.126213503961,address
서초구,서초동,1466,4,애지앙,서울특별시 서초구 서초동 1466-4,37.4807017352463,127.010341194495,address
송파구,방이동,50,10,동광팰리스,서울특별시 송파구 방이동 50-10,37.5154956256603,127.114510830541,address
강남구,역삼동,656,31,역삼엔스위트102동,서울특별시 강남구 역삼동 656-31,37.5067282419229,127.038833483931,address
강동구,암사동,474,21,메이저(474-21),서울특별시 강동구 암사동 474-21,37.5523613642152,127.136430823125,address
강서구,화곡동,1076,9,NS파크APT,서울특별시 강서구 화곡동 1076-9,37.5409500349642,126.841689303276,address
노원구,상계동,737,0,상계주공3(저층),서울특별시 노원구 상계동 737,37.6518927545827,127.057998195929,address
동대문구,장안동,350,11,SM이로빌(350-11),서울특별시 동대문구 장안동 350-11,37.5673121832875,127.070466791021,address
강동구,둔촌동,61,9,노바,서울특별시 강동구 둔촌동 61-9,37.5326286374339,127.142863919715,address
강동구,성내동,604,0,금광포란재,서울특별시 강동구 성내동 604,37.5352498571928,127.12757190731,address
