SIDO_NM,SGG_NM,ADMI_NM,FULL_NM,ADMI_CD,TT,M00,M10,M20,M30,M40,M50,M60,M70,F00,F10,F20,F30,F40,F50,F60,F70
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,2,68.62271232876712,708.7294520547945,3085.61797260274,4037.0704383561642,2358.771178082192,1941.828575342466,1678.0143835616439,1373.7281643835615,121.64476712328766,615.9513424657534,3965.1055616438357,4365.564356164384,2225.578191780822,2100.5436438356164,1957.3978356164382,1667.7492602739726
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,3,68.52427397260274,694.0435342465754,2896.6731506849314,3936.533917808219,2303.671698630137,1917.864602739726,1666.5431506849316,1370.3170958904109,121.44106849315068,605.3631506849315,3844.7354794520547,4319.248164383562,2205.6058356164385,2086.7957808219176,1947.117315068493,1664.3872602739725
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,4,68.58504109589042,682.8553698630137,2753.9313698630135,3870.651917808219,2273.0627397260273,1904.0176712328766,1657.2303561643835,1371.6343013698631,121.47512328767122,596.9731232876712,3768.422,4291.320767123288,2190.832684931507,2079.257397260274,1936.3845753424657,1666.6527123287672
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,5,68.09956164383561,670.3633424657534,2652.6807671232878,3821.069287671233,2253.208602739726,1908.7459726027398,1660.4426849315068,1380.4336712328766,120.8467397260274,589.8047671232877,3708.9103561643838,4268.353671232877,2186.609506849315,2067.348904109589,1940.3657534246574,1672.3308767123287
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,6,67.63449315068493,663.3602465753424,2604.7127123287673,3800.6178356164382,2269.2162465753427,1975.1721643835615,1717.7213150684931,1389.707205479452,120.49241095890412,585.0157260273972,3665.257863013699,4247.56095890411,2185.149534246575,2063.848301369863,1947.7916712328765,1661.0257534246575
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,7,67.42353424657534,667.383205479452,2592.930410958904,3804.194739726028,2330.1412054794523,2057.3603287671235,1803.568575342466,1409.8514794520547,120.60827397260273,585.5890684931508,3650.9989863013698,4242.897424657534,2182.502383561644,2088.5395068493153,1946.9415616438357,1646.1323561643837
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,8,65.76920547945205,668.398109589041,2564.928904109589,3773.0881643835614,2468.7906301369862,2227.231178082192,1929.7702465753425,1437.8686575342467,118.29534246575344,616.4386301369863,3566.9231506849314,4140.140493150685,2261.932301369863,2157.285123287671,1979.7353150684933,1667.1339178082192
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,9,61.885999999999996,677.3001643835617,2577.0210410958907,3833.945890410959,2661.2224657534243,2414.3579726027397,2039.8250410958904,1508.0477260273974,110.70394520547946,615.8639999999999,3457.039506849315,3988.9485753424656,2414.422109589041,2319.939369863014,2033.0981369863011,1689.3057808219178
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,10,62.01808219178082,715.8086301369863,2571.4985479452052,3793.1236438356163,2779.541890410959,2510.374712328767,2102.421205479452,1573.4632876712328,110.81838356164383,649.1401643835617,3382.837671232877,3885.0850410958906,2512.2922739726027,2379.4117534246575,2097.648301369863,1718.183205479452
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,11,62.73520547945205,756.9489315068492,2599.6867397260276,3858.297835616438,2941.0828219178084,2636.41901369863,2174.79002739726,1637.7853698630138,109.69967123287671,675.0832328767124,3363.1377534246576,3914.8032602739722,2603.946630136986,2456.4305479452055,2202.3371506849317,1788.9969863013698
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,12,64.29093150684932,785.5031506849316,2640.866109589041,3931.17098630137,3041.758438356165,2715.759835616438,2224.121506849315,1700.2065479452056,112.5788493150685,690.2427945205479,3386.1387671232874,3950.676219178082,2677.6520821917807,2533.255342465753,2296.2703287671234,1868.8984383561644
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,13,64.62663013698631,859.3560273972603,2675.7579452054797,3914.458191780822,3007.9715890410957,2697.2998630136985,2238.856356164383,1711.9429315068494,113.91336986301368,739.3704383561644,3368.103205479452,3913.7265479452053,2689.4942191780824,2551.626465753425,2312.6728767123286,1860.0813150684933
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,14,66.4646301369863,900.4894246575343,2764.852712328767,3940.693205479452,3010.343178082192,2692.487506849315,2235.178082191781,1689.9963287671235,114.28523287671233,773.8953698630137,3383.0985479452056,3883.451479452055,2668.314465753425,2536.9097260273975,2275.995479452055,1818.1745479452054
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,15,68.8195890410959,936.2690958904109,2887.2983013698627,3991.257506849315,3026.3742465753426,2680.824712328767,2218.6967671232874,1652.6627671232877,118.98731506849316,793.4917534246575,3463.7497534246572,3890.794164383562,2652.013095890411,2526.562383561644,2234.327589041096,1796.8102465753425
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,16,71.12695890410959,980.2261369863013,3057.002191780822,4070.7141917808217,3066.20098630137,2676.0762465753423,2202.707698630137,1621.9166849315068,123.53920547945205,821.467095890411,3626.1611506849317,3944.9459452054793,2653.210602739726,2540.6111232876715,2231.3243287671235,1800.2608767123286
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,17,73.43309589041095,1099.8224657534247,3319.5777260273976,4257.28208219178,3162.2417260273974,2709.514602739726,2197.6294246575344,1595.526,129.35087671232876,937.2359452054794,3967.389589041096,4121.797917808219,2703.4277534246576,2574.098082191781,2259.4549041095893,1799.976191780822
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,18,73.72298630136986,1166.623205479452,3801.508219178082,4637.95701369863,3363.5692602739728,2810.4088493150684,2180.113616438356,1567.6407671232878,131.70947945205478,1028.652794520548,4577.933726027398,4495.100712328767,2765.9354794520546,2614.4162191780824,2270.6856986301373,1797.4368493150685
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,19,72.1538904109589,1190.5589589041097,4292.510328767124,5004.149863013698,3388.0361095890407,2743.5726575342464,2106.9711780821917,1528.2802191780822,128.7907123287671,1065.8272602739726,5195.936739726028,4869.179205479451,2734.3675342465754,2548.583808219178,2243.9556712328767,1780.6101643835616
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,20,71.05668493150685,1171.114,4519.230246575343,5147.243479452055,3291.8229315068497,2594.7026849315066,2004.444301369863,1481.4501369863015,125.73890410958903,1055.798,5458.0633424657535,4999.439260273973,2678.772630136986,2481.9107671232878,2184.4855616438354,1762.0801643835616
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,21,69.38161643835616,1119.2039452054794,4582.041890410959,5135.9137808219175,3146.9867671232873,2429.395808219178,1904.1566301369865,1435.1321917808218,122.06994520547944,1005.3813698630137,5535.950465753424,5029.1140000000005,2599.932712328767,2411.114219178082,2130.055205479452,1734.0066575342466
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,22,68.65893150684931,939.6222191780821,4464.796821917808,5002.847369863014,2954.837123287671,2248.558904109589,1816.8899726027396,1407.3470684931506,120.97186301369864,851.6328767123288,5396.430794520548,4970.06301369863,2497.1655890410957,2289.816794520548,2066.8880273972604,1713.8252602739726
서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,11710562,23,67.98038356164383,849.0592602739727,4129.180219178083,4743.893808219178,2753.13901369863,2106.5494246575345,1743.9098630136987,1384.6827397260274,120.12865753424657,758.8775616438356,4994.999808219178,4808.780493150684,2402.328712328767,2200.8702465753427,2010.168904109589,1693.8479726027397
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,0,78.77024657534247,957.3336712328767,1975.0990136986302,3327.7653424657537,2294.1888493150686,2197.890931506849,1814.1457534246574,1435.6861369863013,107.19019178082192,816.257397260274,2612.901616438356,3576.3124109589044,2500.0425479452056,2373.3837808219178,2308.7225479452054,1927.8601643835616
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,1,78.5428493150685,959.5962465753424,2013.8792328767124,3368.067890410959,2304.7122465753423,2204.671726027397,1808.3101095890408,1436.9851780821916,107.16747945205479,818.2643013698629,2645.30597260274,3600.341095890411,2510.0818904109587,2376.0187397260274,2319.5007397260274,1929.774082191781
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,2,78.35430136986301,962.621095890411,2051.1080547945203,3400.652821917808,2317.8658082191782,2208.8108493150685,1808.6263561643837,1433.9071780821919,107.30101369863014,820.2782739726027,2670.781698630137,3621.2083287671235,2519.3201369863013,2383.4240547945205,2328.892082191781,1924.8842465753426
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,3,78.30736986301369,966.8248219178082,2086.2005479452055,3424.2138630136988,2324.1256164383562,2214.8664657534246,1812.9641369863014,1431.800109589041,107.37063013698629,821.3777534246575,2688.563671232877,3636.148273972603,2527.024246575342,2385.769178082192,2329.308904109589,1919.8940000000002
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,4,78.27153424657534,970.1875068493151,2109.3978356164384,3443.863890410959,2331.303205479452,2217.19498630137,1809.7493150684932,1430.5049315068493,107.38380821917808,823.4630136986301,2702.383890410959,3650.757698630137,2536.918904109589,2385.816082191781,2319.512904109589,1913.8810136986299
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,5,78.3153698630137,973.6722191780822,2121.76898630137,3455.773205479452,2338.4738630136985,2206.5266575342466,1775.2936712328765,1411.4694246575343,107.33427397260274,823.6887123287671,2708.979178082192,3657.5709589041094,2535.5434794520547,2383.1611506849313,2302.733890410959,1890.1928767123288
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,6,78.67498630136986,983.1356164383561,2125.922383561644,3428.3987397260275,2317.8796986301368,2148.853506849315,1735.9347397260276,1390.0121643835616,107.72049315068494,822.3687123287672,2702.650575342466,3642.5286849315066,2528.73,2353.6158356164383,2268.700849315069,1887.582712328767
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,7,78.67846575342466,1033.2353150684933,2115.8146849315067,3366.2064383561647,2269.1472602739727,2076.0029863013697,1692.93101369863,1385.7258082191781,108.33345205479452,800.4336164383562,2657.9510684931506,3606.3632328767126,2515.6029589041095,2309.716191780822,2230.2362739726027,1883.1386575342465
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,8,77.95350684931506,1242.330493150685,2031.9523561643834,3207.7649589041093,2238.8332328767124,2020.2185205479452,1683.2591780821917,1393.226082191781,108.60202739726027,641.8029863013699,2518.7171232876713,3405.5240273972604,2425.823452054795,2239.327452054795,2156.6279726027396,1873.0974794520546
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,9,79.494,1261.4030684931506,1878.8913424657533,2932.006465753425,2147.703698630137,1963.5672328767125,1677.680191780822,1390.4505205479452,110.05767123287671,623.2174794520548,2224.0759726027395,3069.220164383562,2281.5222739726028,2100.573534246575,2063.5482739726026,1846.1909863013698
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,10,81.25082191780822,1266.9263287671233,1769.496904109589,2745.284273972603,2104.568109589041,1948.1589315068493,1634.315808219178,1376.0333424657533,112.17301369863014,624.7736438356164,2056.738602739726,2879.9169589041094,2174.37301369863,2016.8156712328766,1968.772684931507,1829.4148493150685
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,11,80.45567123287671,1254.7417260273971,1712.610109589041,2643.1333424657537,2072.4641643835616,1924.4794520547946,1599.854082191781,1373.133397260274,113.64432876712328,622.3239452054794,1962.343589041096,2783.8075616438355,2110.886602739726,1958.854410958904,1894.5788493150685,1792.2738904109588
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,12,80.86734246575342,1238.988821917808,1659.7366301369864,2571.391808219178,2050.2595890410958,1901.0233424657536,1584.0487671232877,1366.4961917808218,113.79701369863015,617.5197808219178,1888.7001095890412,2702.2624657534247,2080.97802739726,1926.728301369863,1847.6132602739724,1765.0679452054796
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,13,81.28895890410959,1223.459287671233,1608.8246575342466,2532.9545479452054,2040.976191780822,1898.5061369863013,1569.4352328767122,1351.0619726027396,112.49945205479453,615.0017260273972,1825.0022465753423,2658.438191780822,2073.3228767123287,1911.0121643835614,1820.254493150685,1764.1830410958905
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,14,83.10032876712329,1222.9101643835618,1565.6217808219176,2504.1989315068495,2031.8242465753424,1896.0056438356166,1559.4672328767124,1331.6196164383562,113.52786301369862,630.681506849315,1773.210219178082,2624.284,2052.241698630137,1899.1789863013698,1802.2464657534244,1755.7128767123286
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,15,87.77742465753424,1171.750191780822,1535.621205479452,2493.5737260273972,2022.9716712328768,1887.9397260273972,1563.7266301369862,1322.8035342465753,116.24942465753425,674.7467123287671,1748.678493150685,2610.1700821917807,2058.596438356164,1920.8332328767124,1840.4169863013697,1759.6579726027398
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,16,91.35213698630136,1054.4585479452055,1509.1785205479453,2490.391890410959,2015.6720547945206,1881.1281369863013,1580.0006301369863,1327.8601643835616,116.50487671232877,764.1669863013699,1738.372821917808,2601.4029863013698,2061.734904109589,1962.0676438356163,1891.1747945205482,1787.6783835616438
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,17,88.75282191780822,1026.444301369863,1495.2853150684932,2501.805095890411,2026.1038630136986,1892.774794520548,1602.0640547945206,1346.6992602739726,115.74819178082191,819.2611232876712,1753.8729589041095,2620.099780821918,2077.8710410958906,2013.4593424657535,1938.776684931507,1815.5775890410957
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,18,86.96586301369864,1011.5544657534247,1506.004109589041,2593.187205479452,2068.282493150685,1933.3593150684933,1642.4635342465751,1374.283890410959,113.33454794520549,836.2748767123288,1819.972821917808,2730.586493150685,2152.039232876712,2066.2576438356164,1997.2539452054793,1838.8549863013698
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,19,83.5557808219178,1001.1349315068493,1564.4949315068493,2726.1585479452056,2100.1626575342466,1997.7153424657533,1689.651479452055,1386.9621643835617,110.78654794520547,842.0718082191781,1936.8611232876715,2882.1881643835613,2234.118219178082,2108.108410958904,2050.848904109589,1866.3157534246575
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,20,82.17791780821918,991.5594246575342,1611.063315068493,2837.0351506849315,2139.7419999999997,2039.0116438356165,1720.943808219178,1405.4828219178082,110.00202739726026,850.745589041096,2062.4524383561643,3018.6709315068492,2301.318465753425,2168.011835616438,2106.776465753425,1892.2100273972603
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,21,80.84717808219179,986.7505479452055,1682.280301369863,2976.177123287671,2180.8133698630136,2099.508712328767,1768.1602739726027,1424.038,108.85605479452055,840.4547123287671,2203.7527123287673,3178.278520547945,2379.704575342466,2260.356684931507,2194.8984931506848,1915.2621917808217
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,22,79.59016438356164,971.502904109589,1778.2150684931507,3112.304821917808,2225.7573150684934,2150.4704657534244,1800.368410958904,1428.9810684931508,107.38490410958903,817.7680821917808,2367.862301369863,3356.242493150685,2440.8549041095894,2332.2408219178083,2268.998109589041,1931.4456438356165
서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,11710610,23,79.19813698630136,958.8392328767123,1858.030410958904,3205.803369863014,2252.1232602739724,2177.33397260274,1820.155589041096,1436.3139452054795,106.65926027397259,818.0829589041095,2489.2096712328766,3462.5809315068495,2473.5825753424656,2358.9219178082194,2290.903205479452,1930.8582191780822
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,0,94.39824657534247,780.4125205479452,2260.6763287671233,3806.650794520548,2534.807123287671,2378.472191780822,2169.5357534246577,1733.3964383561643,152.35742465753424,859.2736712328767,2910.5284109589043,3971.5978356164383,2544.4661643835616,2625.364410958904,2560.9253698630137,1928.771698630137
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,1,94.58504109589042,774.0747123287672,2253.4363561643836,3810.7660547945206,2519.140410958904,2367.577479452055,2157.491287671233,1728.493287671233,152.23386301369862,852.4200273972602,2914.6046849315067,3980.5466301369866,2539.292301369863,2611.8237260273972,2555.8422465753424,1930.8412054794521
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,2,94.50290410958904,771.1899452054795,2256.2940547945204,3822.5508767123288,2512.8016438356162,2356.053369863014,2142.9081643835616,1725.98101369863,152.4154794520548,850.0798630136987,2926.81,3988.5640273972604,2541.8616712328767,2610.760301369863,2549.9903835616437,1932.767315068493
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,3,94.4265205479452,768.8650410958904,2263.210191780822,3825.2135616438354,2505.869589041096,2350.329315068493,2135.146301369863,1725.0655616438357,152.29038356164384,849.3316712328767,2935.384602739726,3993.3684383561645,2542.5707671232876,2610.2893698630137,2545.8862465753423,1933.3054520547944
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,4,94.49789041095892,767.5800547945205,2266.4848767123285,3829.197561643836,2509.5327945205477,2347.2228493150683,2139.725890410959,1726.13698630137,152.24830136986301,848.3058630136986,2941.276273972603,3997.0437534246576,2548.6489589041093,2604.2916712328765,2541.346602739726,1932.4289863013698
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,5,94.50172602739725,767.5855890410959,2271.431123287671,3834.2328493150685,2514.3960273972602,2330.0009589041097,2118.271178082192,1720.1487671232878,152.39191780821918,848.097397260274,2943.7292602739726,3998.592575342466,2547.496657534247,2597.9275068493153,2537.707479452055,1930.5606301369862
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,6,94.87336986301369,767.0038904109589,2271.7412328767123,3831.046082191781,2517.150109589041,2291.1837534246574,2097.2807945205477,1701.5437260273973,152.77457534246577,849.7230684931507,2944.3536986301374,3997.993561643835,2548.59098630137,2602.7521643835616,2531.203506849315,1911.713205479452
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,7,96.1676712328767,759.9776164383562,2256.283780821918,3780.66898630137,2524.5372876712327,2277.269315068493,2080.166575342466,1702.2721369863013,155.0613698630137,848.9399726027398,2944.404684931507,3964.4168219178077,2554.37898630137,2602.0872328767123,2519.471424657534,1910.6687945205479
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,8,97.61761643835617,687.0611232876712,2191.298602739726,3620.6297260273977,2515.921479452055,2271.806493150685,2117.222575342466,1707.814410958904,163.5204383561644,755.586794520548,2850.2367397260273,3756.3360821917804,2578.8732328767123,2580.2120547945206,2560.6990410958906,1910.3364109589043
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,9,98.31068493150686,708.1053150684932,2115.362520547945,3407.5469589041095,2492.7755342465753,2314.8571780821917,2143.5501369863014,1734.1337260273974,178.06523287671232,778.974301369863,2650.953671232877,3398.0699452054796,2584.4887945205483,2546.8742739726026,2628.4327671232877,1949.4776712328767
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,10,99.77353424657534,741.1571506849315,2099.9587671232875,3322.5706575342465,2526.349506849315,2371.1008219178084,2174.867205479452,1748.3861369863012,183.76630136986302,805.2770684931508,2576.8657808219177,3238.7142465753423,2596.2214794520546,2554.2143561643834,2657.8687397260273,1991.9646575342465
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,11,100.5098904109589,777.3445205479452,2106.6767397260273,3321.157342465753,2582.4459178082193,2406.668164383562,2200.9321369863014,1770.4707671232875,185.3889589041096,829.4449589041095,2567.704493150685,3195.3155616438353,2618.28101369863,2579.463232876712,2680.923287671233,2024.131506849315
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,12,100.6447397260274,802.6060821917807,2120.7922739726027,3343.104794520548,2623.1464657534248,2438.808356164384,2219.431123287671,1828.1646575342465,185.67350684931506,843.3622739726027,2572.419589041096,3181.9936438356162,2644.909397260274,2584.975232876712,2708.308410958904,2073.4188493150687
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,13,100.55383561643836,820.9256164383561,2121.6339452054794,3333.5944657534246,2612.4786301369863,2419.2988219178083,2195.862410958904,1828.3268493150686,187.09484931506847,861.6807123287672,2581.858821917808,3140.785095890411,2637.6671780821916,2571.218082191781,2674.886547945205,2047.7700547945203
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,14,100.41898630136987,830.7413424657535,2128.049095890411,3314.3464657534246,2595.2318356164383,2416.2161369863015,2183.695808219178,1801.149205479452,187.07123287671232,880.2430684931506,2569.3758630136986,3096.2880821917806,2609.158219178082,2558.6191232876713,2626.2608493150683,2008.7932054794521
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,15,99.35257534246576,867.4585479452055,2135.602630136986,3294.7611506849316,2578.375123287671,2404.605287671233,2178.5713424657533,1802.0882465753423,181.75199999999998,925.6430684931507,2556.546794520548,3059.7687123287674,2577.4503561643837,2553.309506849315,2620.368712328767,1976.2892876712328
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,16,98.96473972602739,935.601397260274,2140.875917808219,3297.722164383562,2591.1725753424657,2423.843890410959,2190.949205479452,1816.1244109589043,176.1593698630137,980.1245479452056,2554.171095890411,3056.785616438356,2556.6905479452057,2551.8370410958905,2632.097698630137,1982.3276986301369
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,17,97.2732602739726,932.280493150685,2163.058136986301,3343.7593698630135,2598.9198630136984,2456.244,2216.357671232877,1829.3923561643835,170.62030136986303,1011.9743835616439,2583.174383561644,3103.791835616438,2559.3312328767124,2575.795671232877,2636.805287671233,1986.1771232876713
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,18,95.77750684931507,919.2356986301369,2223.093890410959,3500.214794520548,2653.190821917808,2526.1118356164384,2252.944794520548,1836.215095890411,163.366301369863,1025.8107397260274,2668.30901369863,3302.9844109589044,2587.8460273972605,2617.8522739726027,2606.7475616438355,1983.0496164383562
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,19,97.93775342465753,900.3898356164383,2276.889397260274,3650.507753424658,2687.0740547945206,2542.7655616438356,2260.747616438356,1815.4206301369863,165.13350684931507,1028.018301369863,2787.3535616438357,3554.256,2637.387205479452,2647.0219452054794,2586.781424657534,1968.0548493150686
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,20,96.76704109589042,891.7672054794522,2288.228493150685,3721.4976986301367,2671.597890410959,2527.086328767123,2242.798054794521,1793.9304383561644,161.8541917808219,1028.6658082191782,2824.6316986301367,3698.6973424657535,2639.2927397260273,2661.4405753424658,2586.2340547945205,1950.7368493150684
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,21,96.12208219178082,862.0885479452055,2299.012328767123,3767.012712328767,2645.8010410958905,2503.312767123288,2215.1252328767123,1778.867589041096,157.052602739726,1001.219397260274,2852.9200821917807,3802.529589041096,2619.930191780822,2662.2788219178083,2591.3631232876714,1942.730575342466
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,22,95.54479452054794,833.3641917808219,2297.6879726027396,3811.2598082191785,2624.516328767123,2459.7384383561644,2188.812904109589,1757.1003835616439,154.76463013698628,950.9158904109589,2900.806465753425,3892.8080821917806,2599.57802739726,2664.9782191780823,2571.58501369863,1932.9683561643835
서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,11710600,23,94.85186301369863,816.8683835616439,2296.8615890410956,3834.434630136986,2603.187890410959,2418.5543835616436,2184.114520547945,1747.1727945205478,153.51339726027396,909.543890410959,2931.175232876712,3947.067890410959,2578.1381917808217,2654.0297534246574,2567.2862465753424,1927.7551232876713
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,0,46.02972602739726,620.4437534246575,1973.1644383561645,3301.6575068493153,1843.0644383561644,1680.5772876712329,1684.4081917808219,1433.8578904109588,97.778,712.1383561643836,2585.8961369863014,3328.667780821918,2038.177698630137,2144.4073424657536,2059.7321917808217,1712.5047671232876
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,1,45.91742465753425,618.8598630136986,1958.7635890410959,3292.891616438356,1834.9032602739724,1675.94101369863,1679.2654246575344,1433.3879178082193,97.59356164383561,708.9398630136986,2573.466109589041,3325.943178082192,2032.578602739726,2140.8839178082194,2061.9210136986303,1710.2518356164385
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,2,46.10712328767123,618.0608219178082,1949.7507671232877,3288.132602739726,1833.0426027397261,1675.642191780822,1676.9801095890411,1434.1716712328766,97.4948493150685,706.2495890410959,2565.9656712328765,3325.947561643836,2031.0461369863012,2137.638109589041,2059.903342465753,1708.233698630137
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,3,45.89630136986302,617.2038630136987,1947.0925205479452,3286.9349315068494,1830.1386575342465,1671.7318904109588,1672.972383561644,1432.1629315068492,97.28920547945205,704.5332328767123,2564.1673698630134,3325.000876712329,2028.9710410958905,2135.9305479452055,2056.2357260273975,1708.4148219178082
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,4,45.93671232876713,616.6947945205479,1951.8344657534246,3288.3243013698634,1832.2327671232877,1675.1323287671235,1671.2504657534248,1425.6699178082192,97.20693150684932,704.7162465753424,2564.6558356164383,3323.2712328767125,2026.3984931506848,2140.926794520548,2047.9504931506851,1703.8154246575343
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,5,45.87178082191781,615.3466849315068,1956.0179452054797,3292.328273972603,1834.493506849315,1673.3073150684932,1676.1439178082192,1418.8177534246574,97.26216438356165,705.5820821917808,2565.9663561643833,3322.0074520547946,2025.4881369863015,2133.6466301369865,2033.9040821917808,1707.8090136986302
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,6,45.9866301369863,612.7443835616439,1955.6983287671233,3300.0733424657533,1839.5089315068494,1671.6046575342464,1659.1881369863015,1433.333397260274,97.50698630136988,710.420602739726,2576.4077534246576,3313.9880547945204,2036.6040547945206,2128.2836712328767,2030.0605753424657,1705.1385479452053
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,7,46.020356164383564,613.3661643835617,1947.6621369863014,3257.116602739726,1840.1887397260275,1677.232301369863,1654.1912054794523,1440.7343561643836,98.0787397260274,766.2333698630136,2579.744657534247,3291.0976712328766,2042.7095890410958,2130.025698630137,2019.70698630137,1705.1579726027398
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,8,45.21071232876712,569.5982465753424,1891.6359452054794,3126.317890410959,1808.9251780821917,1690.0107397260276,1635.2084383561644,1448.2165753424658,94.79241095890411,1052.3606027397261,2481.729315068493,3152.129232876712,1999.8940000000002,2110.837945205479,2013.3854520547943,1725.6973424657535
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,9,44.90961643835616,571.6741917808218,1810.751780821918,2956.3939452054797,1835.6473424657536,1730.1253698630137,1685.721369863014,1459.5323287671233,93.13772602739725,1095.7447945205479,2330.2371232876712,2918.001479452055,1972.9193698630136,2157.982520547945,2074.7825479452054,1770.9689589041097
서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,11710580,10,45.332986301369864,583.1669863013699,1806.822301369863,2911.8290958904113,1869.6543013698629,1750.743178082192,1723.6893698630138,1464.9916712328766,93.38490410958903,1108.1922465753423,2327.0840273972603,2874.2548219178084,2016.2018904109586,2231.712904109589,2099.4335890410957,1795.3218356164382
